Ticker,Name,Sector,Cap,NameCln
BHLB,Berkshire Hills Bancorp Inc.,Financial Services,954.0,Berkshire Hills Bancorp
GABC,German American Bancorp Inc,Financial Services,952.0,German American Bancorp
CPLG,CorePoint Lodging Inc,Real Estate,933.0,CorePoint Lodging
NXRT,NexPoint Residential Trust Inc,Real Estate,931.0,NexPoint Residential Trust
ARR,ARMOUR Residential REIT Inc,Real Estate,926.0,ARMOUR Residential REIT
PLYM,Plymouth Industrial Reit Inc,Real Estate,919.0,Plymouth Industrial Reit
OBNK,Origin Bancorp Inc,Financial Services,906.0,Origin Bancorp
AMRK,A-Mark Precious Metals Inc,Financial Services,902.0,A-Mark Precious Metals
RBCAA,"Republic Bancorp, Inc. (KY)",Financial Services,893.0,Republic Bancorp
OCFC,OceanFirst Financial Corp.,Financial Services,870.0,OceanFirst Financial
PRAA,PRA Group Inc,Financial Services,869.0,PRA Group
RILY,B. Riley Financial Inc,Financial Services,863.0,B Riley Financial
BFS,"Saul Centers, Inc.",Real Estate,862.0,Saul Centers
PDM,Piedmont Office Realty Trust Inc,Real Estate,861.0,Piedmont Office Realty Trust
IHC,Independence Holding Co.,Financial Services,841.0,Independence
AMSF,Amerisafe Inc,Financial Services,841.0,Amerisafe
UBA,"Urstadt Biddle Properties, Inc.",Real Estate,832.0,Urstadt Biddle Properties
RWT,Redwood Trust Inc.,Real Estate,831.0,Redwood Trust
BRG,Bluerock Residential Growth REIT Inc,Real Estate,811.0,Bluerock Residential Growth REIT
SBSI,Southside Bancshares Inc,Financial Services,798.0,Southside Bancshares
BDN,Brandywine Realty Trust,Real Estate,786.0,Brandywine Realty Trust
AMBC,AMBAC Financial Group Inc.,Financial Services,779.0,AMBAC Financial Group
DX,"Dynex Capital, Inc.",Real Estate,779.0,Dynex Capital
FBMS,First Bancshares Inc Miss,Financial Services,778.0,First BancsharesMiss
AMAL,Amalgamated Financial Corp,Financial Services,768.0,Amalgamated Financial
BRKL,"Brookline Bancorp, Inc.",Financial Services,766.0,Brookline Bancorp
CTBI,"Community Trust Bancorp, Inc.",Financial Services,757.0,Community Trust Bancorp
AHH,Armada Hoffler Properties Inc,Real Estate,754.0,Armada Hoffler Properties
FMBH,First Mid Bancshares Inc.,Financial Services,752.0,First Mid Bancshares
PRA,Proassurance Corporation,Financial Services,750.0,Proassurance
PFLT,PennantPark Floating Rate Capital Ltd,Financial Services,750.0,PennantPark Floating Rate Capital
UNIT,Uniti Group Inc,Real Estate,747.0,Uniti Group
SNR,New Senior Investment Group Inc,Real Estate,741.0,New Senior Investment Group
CNOB,ConnectOne Bancorp Inc.,Financial Services,739.0,ConnectOne Bancorp
WRLD,World Acceptance Corp.,Financial Services,738.0,World Acceptance
RDFN,Redfin Corp,Real Estate,735.0,Redfin
DCOM,Dime Community Bancshares Inc,Financial Services,726.0,Dime Community Bancshares
CFFN,Capitol Federal Financial,Financial Services,690.0,Capitol Federal Financial
CBL,"CBL& Associates Properties, Inc.",Real Estate,681.0,CBL& Associates Properties
TMP,Tompkins Financial Corp,Financial Services,664.0,Tompkins Financial
STAR,iStar Inc,Real Estate,663.0,iStar
KREF,KKR Real Estate Finance Trust Inc,Real Estate,654.0,KKR Real Estate Finance Trust
INN,Summit Hotel Properties Inc,Real Estate,651.0,Summit Hotel Properties
WSR,Whitestone REIT,Real Estate,648.0,Whitestone REIT
TRTX,TPG RE Finance Trust Inc,Real Estate,644.0,TPG RE Finance Trust
UVSP,Univest Financial Corp,Financial Services,639.0,Univest Financial
OSBC,Old Second Bancorporation Inc.,Financial Services,639.0,Old Second Ban
TIPT,Tiptree Inc,Financial Services,637.0,Tiptree
BRMK,Broadmark Realty Capital Inc,Real Estate,635.0,Broadmark Realty Capital
HPP,Hudson Pacific Properties Inc,Real Estate,634.0,Hudson Pacific Properties
FRC,First Republic Bank,Financial Services,631.0,First Republic Bank
CMO,Capstead Mortgage Corp.,Real Estate,630.0,Capstead Mortgage
HFWA,Heritage Financial Corp.,Financial Services,624.0,Heritage Financial
FCBC,First Community Bankshares Inc.,Financial Services,624.0,First Community Bankshares
CHCT,Community Healthcare Trust Inc,Real Estate,621.0,Community Healthcare Trust
TREE,LendingTree Inc.,Financial Services,614.0,LendingTree
MBWM,Mercantile Bank Corp.,Financial Services,610.0,Mercantile Bank
GSBC,"Great Southern Bancorp, Inc.",Financial Services,599.0,Great Southern Bancorp
GMRE,Global Medical REIT Inc,Real Estate,597.0,Global Medical REIT
FRPH,FRP Holdings Inc,Real Estate,589.0,FRP
UFCS,United Fire Group Inc,Financial Services,578.0,United Fire Group
GOOD,Gladstone Commercial Corp,Real Estate,563.0,Gladstone Commercial
UVE,Universal Insurance Holdings Inc,Financial Services,554.0,Universal Insurance
CPF,Central Pacific Financial Corp.,Financial Services,554.0,Central Pacific Financial
GCBC,Greene County Bancorp Inc,Financial Services,547.0,Greene County Bancorp
EGBN,Eagle Bancorp Inc (MD),Financial Services,539.0,Eagle Bancorp
NYMT,New York Mortgage Trust Inc,Real Estate,538.0,New York Mortgage Trust
BFST,Business First Bancshares Inc.,Financial Services,536.0,Business First Bancshares
GDOT,Green Dot Corp.,Financial Services,534.0,Green Dot
EZPW,"EZCorp, Inc.",Financial Services,532.0,EZCorp
TRST,Trustco Bank Corp.,Financial Services,530.0,Trustco Bank
HBNC,Horizon Bancorp Inc (IN),Financial Services,530.0,Horizon Bancorp
FPI,Farmland Partners Inc,Real Estate,525.0,Farmland Partners
IBCP,"Independent Bank Corporation (Ionia, MI)",Financial Services,524.0,Independent Bank
NBN,Northeast Bank,Financial Services,523.0,Northeast Bank
CATC,Cambridge Bancorp,Financial Services,518.0,Cambridge Bancorp
UHT,Universal Health Realty Income Trust,Real Estate,516.0,Universal Health Realty Income Trust
CTT,CatchMark Timber Trust Inc,Real Estate,511.0,CatchMark Timber Trust
EQBK,Equity Bancshares Inc,Financial Services,511.0,Equity Bancshares
GAIN,Gladstone Investment Corporation,Financial Services,509.0,Gladstone Investment
HTBK,Heritage Commerce Corp.,Financial Services,499.0,Heritage Commerce
MSBI,Midland States Bancorp Inc,Financial Services,492.0,Midland States Bancorp
OLP,"One Liberty Properties, Inc.",Real Estate,489.0,One Liberty Properties
GLAD,Gladstone Capital Corp.,Financial Services,484.0,Gladstone Capital
MCBC,Macatawa Bank Corp.,Financial Services,483.0,Macatawa Bank
BDGE,"Bridge Bancorp, Inc.",Financial Services,483.0,Bridge Bancorp
HTBI,HomeTrust Bancshares Inc,Financial Services,482.0,HomeTrust Bancshares
MCB,Metropolitan Bank Holding Corp,Financial Services,481.0,Metropolitan Bank
LAND,Gladstone Land Corp,Real Estate,478.0,Gladstone Land
SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,478.0,Southern Missouri Bancorp
CAC,Camden National Corp.,Financial Services,470.0,Camden National
HAFC,Hanmi Financial Corp.,Financial Services,469.0,Hanmi Financial
GLRE,Greenlight Capital Re Ltd,Financial Services,468.0,Greenlight Capital Re
OPY,Oppenheimer Holdings Inc,Financial Services,467.0,Oppenheimer
FMNB,Farmers National Banc Corp.,Financial Services,466.0,Farmers National Banc
CCBG,"Capital City Bank Group, Inc.",Financial Services,458.0,Capital City Bank Group
HONE,HarborOne Bancorp Inc.,Financial Services,455.0,HarborOne Bancorp
ORC,Orchid Island Capital Inc,Real Estate,452.0,Orchid Island Capital
IVR,Invesco Mortgage Capital Inc,Real Estate,451.0,Invesco Mortgage Capital
WASH,"Washington Trust Bancorp, Inc.",Financial Services,444.0,Washington Trust Bancorp
THFF,First Financial Corp. - Indiana,Financial Services,438.0,First Financial- Indiana
DGICA,Donegal Group Inc.,Financial Services,430.0,Donegal Group
AROW,Arrow Financial Corp.,Financial Services,426.0,Arrow Financial
MLP,"Maui Land & Pineapple Co., Inc.",Real Estate,417.0,Maui Land & Pineapple
CLDT,Chatham Lodging Trust,Real Estate,416.0,Chatham Lodging Trust
DHIL,"Diamond Hill Investment Group, Inc.",Financial Services,415.0,Diamond Hill Investment Group
CCNE,CNB Financial Corp (PA),Financial Services,412.0,CNB Financial
VALU,"Value Line, Inc.",Financial Services,407.0,Value Line
HRZN,Horizon Technology Finance Corp,Financial Services,404.0,Horizon Technology Finance
HT,Hersha Hospitality Trust,Real Estate,403.0,Hersha Hospitality Trust
CTO,CTO Realty Growth Inc,Real Estate,401.0,CTO Realty Growth
ATLC,Atlanticus Holdings Corp,Financial Services,398.0,Atlanticus
NFBK,Northfield Bancorp Inc,Financial Services,397.0,Northfield Bancorp
CDR,Cedar Realty Trust Inc,Real Estate,396.0,Cedar Realty Trust
SMBK,SmartFinancial Inc,Financial Services,392.0,SmartFinancial
BHB,Bar Harbor Bankshares Inc,Financial Services,390.0,Bar Harbor Bankshares
ESQ,Esquire Financial Holdings Inc,Financial Services,387.0,Esquire Financial
PGC,Peapack-Gladstone Financial Corp.,Financial Services,385.0,Peapack-Gladstone Financial
FFIC,Flushing Financial Corp.,Financial Services,375.0,Flushing Financial
SHBI,Shore Bancshares Inc.,Financial Services,371.0,Shore Bancshares
RMR,RMR Group Inc (The),Real Estate,363.0,RMR Group
KRNY,Kearny Financial Corp.,Financial Services,361.0,Kearny Financial
MPB,"Mid Penn Bancorp, Inc.",Financial Services,361.0,Mid Penn Bancorp
HIFS,Hingham Institution For Savings,Financial Services,359.0,Hingham Institution For Savings
ACRE,Ares Commercial Real Estate Corp,Real Estate,356.0,Ares Commercial Real Estate
RBB,RBB Bancorp,Financial Services,344.0,RBB Bancorp
UIHC,American Coastal Insurance Corp,Financial Services,343.0,American Coastal Insurance
MOFG,MidWestOne Financial Group Inc,Financial Services,341.0,MidWestOne Financial Group
FFWM,First Foundation Inc,Financial Services,329.0,First Foundation
GNTY,"Guaranty Bancshares, Inc. (TX)",Financial Services,327.0,Guaranty Bancshares
CWBC,Community West Bancshares.,Financial Services,319.0,Community West Bancshares
BRT,BRT Apartments Corp,Real Estate,318.0,BRT Apartments
BWB,Bridgewater Bancshares Inc,Financial Services,318.0,Bridgewater Bancshares
NODK,NI Holdings Inc,Financial Services,315.0,NI
GBLI,Global Indemnity Group LLC,Financial Services,313.0,Global Indemnity Group
EBTC,"Enterprise Bancorp, Inc.",Financial Services,312.0,Enterprise Bancorp
ITIC,Investors Title Co.,Financial Services,309.0,Investors Title
BSRR,Sierra Bancorp,Financial Services,308.0,Sierra Bancorp
SRG,Seritage Growth Properties,Real Estate,303.0,Seritage Growth Properties
NRIM,"Northrim Bancorp, Inc.",Financial Services,302.0,Northrim Bancorp
FMAO,Farmers & Merchants Bancorp Inc.,Financial Services,301.0,Farmers & Merchants Bancorp
HBCP,Home Bancorp Inc,Financial Services,296.0,Home Bancorp
ANH,Anworth Mortgage Asset Corp.,Real Estate,296.0,Anworth Mortgage Asset
CARE,Carter Bankshares Inc,Financial Services,292.0,Carter Bankshares
WTBA,West Bancorporation,Financial Services,290.0,West Ban
MBI,MBIA Inc.,Financial Services,288.0,MBIA
FBIZ,First Business Financial Services Inc,Financial Services,283.0,First Business Financial Services
ORRF,"Orrstown Financial Services, Inc.",Financial Services,283.0,Orrstown Financial Services
PFIS,Peoples Financial Services Corp,Financial Services,283.0,Peoples Financial Services
GHL,Greenhill & Co Inc,Financial Services,282.0,Greenhill
JRVR,James River Group Holdings Ltd,Financial Services,278.0,James River Group
UNTY,"Unity Bancorp, Inc.",Financial Services,275.0,Unity Bancorp
ACNB,ACNB Corp.,Financial Services,275.0,ACNB
FISI,Financial Institutions Inc.,Financial Services,274.0,Financial Institutions
RM,Regional Management Corp,Financial Services,272.0,Regional Management
FNLC,First Bancorp Inc (ME),Financial Services,270.0,First Bancorp
CZNC,Citizens & Northern Corp,Financial Services,269.0,Citizens & Northern
FDBC,"Fidelity D&D Bancorp, Inc.",Financial Services,265.0,Fidelity D&D Bancorp
SBT,Sterling Bancorp Inc,Financial Services,259.0,Sterling Bancorp
FSBW,FS Bancorp Inc,Financial Services,254.0,FS Bancorp
INBK,First Internet Bancorp,Financial Services,253.0,First Internet Bancorp
BMRC,Bank of Marin Bancorp,Financial Services,249.0,Bank of Marin Bancorp
MN,Manning & Napier Inc,Financial Services,246.0,Manning & Napier
ILPT,Industrial Logistics Properties Trust,Real Estate,245.0,Industrial Logistics Properties Trust
HRTG,Heritage Insurance Holdings Inc.,Financial Services,241.0,Heritage Insurance
WSBF,Waterstone Financial Inc,Financial Services,241.0,Waterstone Financial
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,240.0,Transcontinental Realty Investors
FRBA,First Bank (NJ),Financial Services,239.0,First Bank
SBNY,Signature Bank,Financial Services,238.0,Signature Bank
MVBF,MVB Financial Corp.,Financial Services,233.0,MVB Financial
SFST,Southern First Bancshares Inc,Financial Services,226.0,Southern First Bancshares
CIVB,Civista Bancshares Inc,Financial Services,226.0,Civista Bancshares
FLIC,First Of Long Island Corp.,Financial Services,223.0,First Of Long Island
ARL,American Realty Investors Inc.,Real Estate,216.0,American Realty Investors
PDLB,Ponce Financial Group Inc,Financial Services,216.0,Ponce Financial Group
CVLY,"Codorus Valley Bancorp, Inc.",Financial Services,215.0,Codorus Valley Bancorp
TSBK,"Timberland Bancorp, Inc.",Financial Services,209.0,Timberland Bancorp
CBAN,"Colony Bankcorp, Inc.",Financial Services,208.0,Colony Bankcorp
CHMG,Chemung Financial Corp.,Financial Services,207.0,Chemung Financial
PLBC,Plumas Bancorp.,Financial Services,206.0,Plumas Bancorp
NWFL,Norwood Financial Corp.,Financial Services,202.0,Norwood Financial
MHLD,Maiden Holdings Ltd,Financial Services,201.0,Maiden
OVLY,Oak Valley Bancorp,Financial Services,201.0,Oak Valley Bancorp
FSP,Franklin Street Properties Corp.,Real Estate,198.0,Franklin Street Properties
MITT,AG Mortgage Investment Trust Inc,Real Estate,197.0,AG Mortgage Investment Trust
PKBK,Parke Bancorp Inc,Financial Services,196.0,Parke Bancorp
LCNB,LCNB Corp,Financial Services,196.0,LCNB
OCN,Ocwen Financial Corp.,Financial Services,196.0,Ocwen Financial
FFNW,First Financial Northwest Inc,Financial Services,193.0,First Financial Northwest
BPRN,Princeton Bancorp Inc,Financial Services,193.0,Princeton Bancorp
BWFG,Bankwell Financial Group Inc,Financial Services,193.0,Bankwell Financial Group
CIO,City Office REIT Inc,Real Estate,192.0,City Office REIT
STRS,Stratus Properties Inc.,Real Estate,188.0,Stratus Properties
BHR,Braemar Hotels & Resorts Inc,Real Estate,183.0,Braemar Hotels & Resorts
OXSQ,Oxford Square Capital Corp,Financial Services,182.0,Oxford Square Capital
ATLO,Ames National Corp.,Financial Services,180.0,Ames National
ESSA,ESSA Bancorp Inc,Financial Services,177.0,ESSA Bancorp
MBCN,Middlefield Banc Corp.,Financial Services,177.0,Middlefield Banc
NKSH,National Bankshares Inc.,Financial Services,176.0,National Bankshares
BCBP,BCB Bancorp Inc (NJ),Financial Services,172.0,BCB Bancorp
HMST,HomeStreet Inc,Financial Services,171.0,HomeStreet
EHTH,eHealth Inc,Financial Services,170.0,eHealth
CPSS,"Consumer Portfolio Service, Inc.",Financial Services,167.0,Consumer Portfolio Service
PVBC,Provident Bancorp Inc,Financial Services,166.0,Provident Bancorp
PZN,Pzena Investment Management Inc,Financial Services,162.0,Pzena Investment Management
RMAX,RE/MAX Holdings Inc,Real Estate,160.0,RE/MAX
PEBK,Peoples Bancorp Of North Carolina Inc,Financial Services,158.0,Peoples Bancorp Of North Carolina
ISTR,Investar Holding Corp,Financial Services,156.0,Investar
SNFCA,Security National Financial Corp.,Financial Services,151.0,Security National Financial
GPMT,Granite Point Mortgage Trust Inc,Real Estate,150.0,Granite Point Mortgage Trust
CFFI,C & F Financial Corp,Financial Services,150.0,C & F Financial
PWOD,"Penns Woods Bancorp, Inc.",Financial Services,148.0,Penns Woods Bancorp
WNEB,Western New England Bancorp Inc,Financial Services,146.0,Western New England Bancorp
EVBN,Evans Bancorp Inc,Financial Services,145.0,Evans Bancorp
EARN,Ellington Credit Co.,Real Estate,143.0,Ellington Credit
CIA,"Citizens, Inc.",Financial Services,142.0,Citizens
SAMG,Silvercrest Asset Management Group Inc,Financial Services,142.0,Silvercrest Asset Management Group
WHLR,Wheeler Real Estate Investment Trust Inc,Real Estate,140.0,Wheeler Real Estate Investment Trust
SACH,Sachem Capital Corp,Real Estate,137.0,Sachem Capital
HWBK,Hawthorn Bancshares Inc,Financial Services,133.0,Hawthorn Bancshares
FUNC,First United Corporation,Financial Services,133.0,First United
FGBI,First Guaranty Bancshares Inc,Financial Services,132.0,First Guaranty Bancshares
FCCO,First Community Corp.,Financial Services,129.0,First Community
MNSB,MainStreet Bancshares Inc,Financial Services,128.0,MainStreet Bancshares
BFIN,Bankfinancial Corp,Financial Services,126.0,Bankfinancial
UBFO,United Security Bancshares (CA),Financial Services,126.0,United Security Bancshares
AJX,Great Ajax Corp,Real Estate,121.0,Great Ajax
INTL,Northern Lights Fund Trust IV,Financial Services,120.0,Northern Lights Fund Trust IV
CZWI,Citizens Community Bancorp Inc MD,Financial Services,118.0,Citizens Community BancorpMD
WHG,Westwood Holdings Group Inc,Financial Services,118.0,Westwood  Group
FNCB,FNCB Bancorp Inc,Financial Services,117.0,FNCB Bancorp
OVBC,Ohio Valley Banc Corp.,Financial Services,116.0,Ohio Valley Banc
CBFV,CB Financial Services Inc,Financial Services,115.0,CB Financial Services
FRAF,Franklin Financial Services Corp.,Financial Services,115.0,Franklin Financial Services
FSFG,First Savings Financial Group Inc,Financial Services,115.0,First Savings Financial Group
MRBK,Meridian Corp,Financial Services,112.0,Meridian
CHMI,Cherry Hill Mortgage Investment Corporation,Real Estate,109.0,Cherry Hill Mortgage Investment
GBL,Gamco Investors Inc,Financial Services,109.0,Gamco Investors
LARK,Landmark Bancorp Inc,Financial Services,107.0,Landmark Bancorp
OPI,Office Properties Income Trust,Real Estate,106.0,Office Properties Income Trust
EBMT,Eagle Bancorp Montana Inc,Financial Services,106.0,Eagle Bancorp Montana
FNWB,First Northwest Bancorp,Financial Services,104.0,First Northwest Bancorp
AXR,AMREP Corp.,Real Estate,104.0,AMREP
UNB,"Union Bankshares, Inc.",Financial Services,103.0,Union Bankshares
SFBC,Sound Financial Bancorp Inc,Financial Services,102.0,Sound Financial Bancorp
FCAP,First Capital Inc.,Financial Services,101.0,First Capital
HMNF,HMN Financial Inc.,Financial Services,100.0,HMN Financial
CFBK,CF Bankshares Inc,Financial Services,98.0,CF Bankshares
SBFG,SB Financial Group Inc,Financial Services,96.0,SB Financial Group
MAYS,J.W. Mays Inc.,Real Estate,88.0,JW Mays
PROV,"Provident Financial Holdings, Inc.",Financial Services,88.0,Provident Financial
NICK,"Nicholas Financial, Inc.",Financial Services,85.0,Nicholas Financial
AC,Associated Capital Group Inc,Financial Services,84.0,Associated Capital Group
SIEB,Siebert Financial Corp.,Financial Services,83.0,Siebert Financial
RVSB,"Riverview Bancorp, Inc.",Financial Services,80.0,Riverview Bancorp
OPOF,Old Point Financial Corp.,Financial Services,76.0,Old Point Financial
LSBK,Lake Shore Bancorp,Financial Services,73.0,Lake Shore Bancorp
MGYR,Magyar Bancorp Inc.,Financial Services,73.0,Magyar Bancorp
UBCP,"United Bancorp, Inc. (Martins Ferry, OH)",Financial Services,72.0,United Bancorp
TBNK,Territorial Bancorp Inc,Financial Services,71.0,Territorial Bancorp
AMTD,AMTD IDEA Group,Financial Services,71.0,AMTD IDEA Group
IOR,"Income Opportunity Realty Investors, Inc.",Financial Services,66.0,Income Opportunity Realty Investors
VBFC,Village Bank & Trust Financial Corporation,Financial Services,66.0,Village Bank & Trust Financial
CMCT,Creative Media & Community Trust,Real Estate,66.0,Creative Media & Community Trust
AUBN,Auburn National Bancorp Inc.,Financial Services,66.0,Auburn National Bancorp
RVI,Retail Value Inc,Real Estate,63.0,Retail Value
CHCI,Comstock Holding Co. Inc,Real Estate,61.0,Comstock
CLPR,Clipper Realty Inc,Real Estate,61.0,Clipper Realty
LOAN,Manhattan Bridge Capital Inc,Real Estate,60.0,Manhattan Bridge Capital
PBHC,"Pathfinder Bancorp, Inc.",Financial Services,60.0,Pathfinder Bancorp
ELVT,Elevate Credit Inc,Financial Services,59.0,Elevate Credit
FUSB,First US Bancshares Inc,Financial Services,57.0,First US Bancshares
IROQ,IF Bancorp Inc,Financial Services,56.0,IF Bancorp
UBOH,United Bancshares Inc. (OH),Financial Services,56.0,United Bancshares
SELF,Global Self Storage Inc,Real Estate,56.0,Global Self Storage
WMC,Western Asset Mortgage Capital Corp,Real Estate,56.0,Western Asset Mortgage Capital
KINS,Kingstone Cos. Inc,Financial Services,53.0,Kingstone
AHT,Ashford Hospitality Trust Inc,Real Estate,53.0,Ashford Hospitality Trust
BOTJ,Bank of the James Financial Group Inc.,Financial Services,50.0,Bank of the James Financial Group
ASPS,Altisource Portfolio Solutions S.A.,Financial Services,47.0,Altisource Portfolio Solutions SA
SSBI,Summit State Bank,Financial Services,45.0,Summit State Bank
ASRV,Ameriserv Financial Inc,Financial Services,44.0,Ameriserv Financial
LODE,Comstock Inc,Real Estate,36.0,Comstock
HFBL,Home Federal Bancorp Inc (Louisiana),Financial Services,35.0,Home Federal Bancorp
AAME,Atlantic American Corp.,Financial Services,33.0,Atlantic American
GROW,"U.S. Global Investors, Inc.",Financial Services,31.0,US Global Investors
BYFC,Broadway Financial Corp.,Financial Services,29.0,Broadway Financial
KFFB,Kentucky First Federal Bancorp,Financial Services,27.0,Kentucky First Federal Bancorp
SOHO,Sotherly Hotels Inc,Real Estate,27.0,Sotherly Hotels
